idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4648517      2297431           32 mlx5_comp0
  2 539            0      4601397      2332319           33 mlx5_comp1
  3 540            0      4470502      2318558           34 mlx5_comp2
  4 541            0      4550742      2184586           35 mlx5_comp3
  5 542            0      4409421      2189457           36 mlx5_comp4
  6 543            0      4381559      2201996           37 mlx5_comp5
  7 544            0      4671004      2277000           38 mlx5_comp6
  8 545            0      4373620      2231165           39 mlx5_comp7
total            127     36106762     18032512
