idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15267            0            0         0-31 mlx5_async0
  1 328       306108      5694425      3012943           32 mlx5_comp0
  2 539       309577      6014285      3009092           33 mlx5_comp1
  3 540       307307      6236313      2969574           34 mlx5_comp2
  4 541       307498      6199173      3003172           35 mlx5_comp3
  5 542       309561      5774178      2966665           36 mlx5_comp4
  6 543       306176      6111340      3036786           37 mlx5_comp5
  7 544       293777      6031913      3039763           38 mlx5_comp6
  8 545       303588      6010846      2989957           39 mlx5_comp7
total        2458859     48072473     24027952
