idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1596736       763635           32 mlx5_comp0
  2 539            0      1494580       742604           33 mlx5_comp1
  3 540            0      1484945       762121           34 mlx5_comp2
  4 541            0      1522336       737161           35 mlx5_comp3
  5 542            0      1390350       791010           36 mlx5_comp4
  6 543            0      1558757       777164           37 mlx5_comp5
  7 544            0      1537701       756607           38 mlx5_comp6
  8 545            0      1520133       690572           39 mlx5_comp7
total            127     12105538      6020874
