idx irq        fired       rxpkts       txpkts         cpus name
  0 327          183            0            0         0-31 mlx5_async0
  1 328          521      1478567       752016           32 mlx5_comp0
  2 539          596      1480897       756353           33 mlx5_comp1
  3 540          646      1598305       757202           34 mlx5_comp2
  4 541          659      1491414       753860           35 mlx5_comp3
  5 542          782      1485641       756542           36 mlx5_comp4
  6 543          653      1459235       748597           37 mlx5_comp5
  7 544          691      1605775       748304           38 mlx5_comp6
  8 545          473      1483731       754121           39 mlx5_comp7
total           5204     12083565      6026995
