idx irq        fired       rxpkts       txpkts         cpus name
  0 327          185            0            0         0-31 mlx5_async0
  1 328          708      3026580      1519763           32 mlx5_comp0
  2 539          659      2837486      1512044           33 mlx5_comp1
  3 540          677      3109376      1514430           34 mlx5_comp2
  4 541          385      3022532      1509203           35 mlx5_comp3
  5 542          662      2984945      1494530           36 mlx5_comp4
  6 543          597      2814844      1494842           37 mlx5_comp5
  7 544          664      3200497      1494539           38 mlx5_comp6
  8 545          652      3120778      1486899           39 mlx5_comp7
total           5189     24117038     12026250
