idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      6109129      3179790           32 mlx5_comp0
  2 539            1      6105917      2799993           33 mlx5_comp1
  3 540            0      5609490      2923132           34 mlx5_comp2
  4 541          100      5858757      3048008           35 mlx5_comp3
  5 542            4      6366090      2931768           36 mlx5_comp4
  6 543           21      6039621      3050577           37 mlx5_comp5
  7 544            8      5855094      3018305           38 mlx5_comp6
  8 545           10      6148940      3072217           39 mlx5_comp7
total            272     48093038     24023790
