idx irq        fired       rxpkts       txpkts         cpus name
  0 327          176            0            0         0-31 mlx5_async0
  1 328          739      3050409      1502655           32 mlx5_comp0
  2 539          722      3010104      1502869           33 mlx5_comp1
  3 540          676      2918082      1483866           34 mlx5_comp2
  4 541          397      3047047      1500469           35 mlx5_comp3
  5 542          652      2991476      1506698           36 mlx5_comp4
  6 543          566      2876469      1477160           37 mlx5_comp5
  7 544          645      3175050      1537439           38 mlx5_comp6
  8 545          635      3024573      1516395           39 mlx5_comp7
total           5208     24093210     12027551
