idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          348      6289933      3033258           32 mlx5_comp0
  2 529          297      5656243      3001030           33 mlx5_comp1
  3 530          336      5945116      2981491           34 mlx5_comp2
  4 531          310      6060090      3015730           35 mlx5_comp3
  5 532          314      6320202      3001054           36 mlx5_comp4
  6 533          324      5960211      3017331           37 mlx5_comp5
  7 534          445      5818462      2989846           38 mlx5_comp6
  8 535          325      6026353      2988950           39 mlx5_comp7
total           2855     48076610     24028690
