idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1531035       751094           32 mlx5_comp0
  2 539            6      1581372       757508           33 mlx5_comp1
  3 540            0      1503974       758502           34 mlx5_comp2
  4 541           84      1468140       753613           35 mlx5_comp3
  5 542            6      1461420       746404           36 mlx5_comp4
  6 543            5      1524707       766921           37 mlx5_comp5
  7 544            0      1504018       735273           38 mlx5_comp6
  8 545            4      1552885       759170           39 mlx5_comp7
total            232     12127551      6028485
