idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          263      7035354      3676084           32 mlx5_comp0
  2 539          317      7546265      3611997           33 mlx5_comp1
  3 540          299      7181645      3959300           34 mlx5_comp2
  4 541          281      7269468      3833144           35 mlx5_comp3
  5 542          300      7717182      3596811           36 mlx5_comp4
  6 543          346      7714399      3803407           37 mlx5_comp5
  7 544          310      7716473      3798531           38 mlx5_comp6
  8 545          316      7920667      3756397           39 mlx5_comp7
total           2585     60101453     30035671
