idx irq        fired       rxpkts       txpkts         cpus name
  0 317          484            0            0        32-63 mlx5_async0
  1 318          876      6278415      2780066           16 mlx5_comp0
  2 341         1087      5949360      3064599           17 mlx5_comp1
  3 342         1169      6063557      2898284           18 mlx5_comp2
  4 343         1194      5849443      3093276           19 mlx5_comp3
  5 344          813      6278461      2933538           20 mlx5_comp4
  6 345         1102      5563308      3184981           21 mlx5_comp5
  7 346         1188      6041827      3105703           22 mlx5_comp6
  8 347         1081      6123091      2998476           23 mlx5_comp7
total           8994     48147462     24058923
