idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            3      1561211       758583           32 mlx5_comp0
  2 539            4      1470071       754511           33 mlx5_comp1
  3 540            5      1542177       757247           34 mlx5_comp2
  4 541          120      1542267       756488           35 mlx5_comp3
  5 542            3      1508835       749135           36 mlx5_comp4
  6 543           20      1528495       751618           37 mlx5_comp5
  7 544           12      1455495       749377           38 mlx5_comp6
  8 545           27      1479709       747398           39 mlx5_comp7
total            322     12088260      6024357
