idx irq        fired       rxpkts       txpkts         cpus name
  0 327          184            0            0         0-31 mlx5_async0
  1 328          576      9558714      4781985           32 mlx5_comp0
  2 539          704      9036517      4592509           33 mlx5_comp1
  3 540          721      9190740      4401789           34 mlx5_comp2
  4 541          706      9139472      4519456           35 mlx5_comp3
  5 542          909      9175017      4570426           36 mlx5_comp4
  6 543          739      9172813      4595875           37 mlx5_comp5
  7 544          803      8808152      4586792           38 mlx5_comp6
  8 545          508      9176813      4586946           39 mlx5_comp7
total           5850     73258238     36635778
