idx irq        fired       rxpkts       txpkts         cpus name
  0 327        18668            0            0         0-31 mlx5_async0
  1 328       296609      6943625      3692006           32 mlx5_comp0
  2 539       366162      6239967      3543892           33 mlx5_comp1
  3 540       361500      7580753      3710915           34 mlx5_comp2
  4 541       282657      7416737      3936263           35 mlx5_comp3
  5 542       292338      7458205      3904089           36 mlx5_comp4
  6 543       307693      7091637      3602796           37 mlx5_comp5
  7 544       316669      8158893      3117038           38 mlx5_comp6
  8 545       290436      7410491      3618182           39 mlx5_comp7
total        2532732     58300308     29125181
