idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          208      1509572       748370           32 mlx5_comp0
  2 539          297      1451355       733234           33 mlx5_comp1
  3 540          323      1527935       754088           34 mlx5_comp2
  4 541          271      1542386       765680           35 mlx5_comp3
  5 542          316      1499922       747888           36 mlx5_comp4
  6 543          355      1470772       743113           37 mlx5_comp5
  7 544          281      1527896       754985           38 mlx5_comp6
  8 545          312      1581520       777142           39 mlx5_comp7
total           2515     12111358      6024500
