idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29574            0            0         0-31 mlx5_async0
  1 328       388634      3034899      1514311           32 mlx5_comp0
  2 539       386601      2928127      1525894           33 mlx5_comp1
  3 540       379114      3205380      1501697           34 mlx5_comp2
  4 541       385011      2988383      1524619           35 mlx5_comp3
  5 542       397375      3069742      1484803           36 mlx5_comp4
  6 543       387225      3038601      1506299           37 mlx5_comp5
  7 544       379628      2994169      1456091           38 mlx5_comp6
  8 545       384168      2815214      1510319           39 mlx5_comp7
total        3117330     24074515     12024033
