idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      2863427      1423707           16 mlx5_comp0
  2 341            0      3127568      1514793           17 mlx5_comp1
  3 342            0      2942017      1463965           18 mlx5_comp2
  4 343            0      3061894      1523136           19 mlx5_comp3
  5 344            0      2849139      1549321           20 mlx5_comp4
  6 345            0      3128130      1571208           21 mlx5_comp5
  7 346            0      3111041      1558911           22 mlx5_comp6
  8 347            0      3063011      1431039           23 mlx5_comp7
total            397     24146227     12036080
