idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            9      5986682      4470994           32 mlx5_comp0
  2 539            8      3448437      4039545           33 mlx5_comp1
  3 540           11      9106710      2991604           34 mlx5_comp2
  4 541           92      9525631      4767053           35 mlx5_comp3
  5 542           14      5937472      4552754           36 mlx5_comp4
  6 543           39     15252617      1605372           37 mlx5_comp5
  7 544           15      8943330      3073823           38 mlx5_comp6
  8 545           21      8078391      7638132           39 mlx5_comp7
total            337     66279270     33139277
