idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25203            0            0         0-31 mlx5_async0
  1 328       359848      4364602      2258355           32 mlx5_comp0
  2 539       352713      4454493      2247103           33 mlx5_comp1
  3 540       358956      4810271      2256860           34 mlx5_comp2
  4 541       366518      4459928      2265740           35 mlx5_comp3
  5 542       360952      4518639      2224427           36 mlx5_comp4
  6 543       373970      4770503      2248891           37 mlx5_comp5
  7 544       371259      4407446      2259894           38 mlx5_comp6
  8 545       369955      4287058      2266609           39 mlx5_comp7
total        2939374     36072940     18027879
