idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15942            0            0         0-31 mlx5_async0
  1 328       310956      6545283      2933591           32 mlx5_comp0
  2 539       317797      5828029      2943082           33 mlx5_comp1
  3 540       300493      5580695      2986132           34 mlx5_comp2
  4 541       301782      5968970      3027281           35 mlx5_comp3
  5 542       315741      6687079      2977763           36 mlx5_comp4
  6 543       310426      5782666      3047762           37 mlx5_comp5
  7 544       313192      6179606      3120206           38 mlx5_comp6
  8 545       314494      5521594      2990969           39 mlx5_comp7
total        2500823     48093922     24026786
