idx irq        fired       rxpkts       txpkts         cpus name
  0 327          195            0            0         0-31 mlx5_async0
  1 328          996      1465851       746208           32 mlx5_comp0
  2 539          820      1630126       778139           33 mlx5_comp1
  3 540          861      1474056       758913           34 mlx5_comp2
  4 541          402      1539581       762059           35 mlx5_comp3
  5 542          821      1472687       742334           36 mlx5_comp4
  6 543          656      1474053       737846           37 mlx5_comp5
  7 544          860      1525726       748460           38 mlx5_comp6
  8 545          775      1521154       753225           39 mlx5_comp7
total           6386     12103234      6027184
