idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      1517059       720306           32 mlx5_comp0
  2 539            8      1560363       779522           33 mlx5_comp1
  3 540            6      1546288       775690           34 mlx5_comp2
  4 541          110      1527471       766367           35 mlx5_comp3
  5 542            6      1477883       742686           36 mlx5_comp4
  6 543           34      1463022       747011           37 mlx5_comp5
  7 544            0      1434874       717313           38 mlx5_comp6
  8 545           17      1559003       772097           39 mlx5_comp7
total            313     12085963      6020992
