idx irq        fired       rxpkts       txpkts         cpus name
  0 317          423            0            0        32-63 mlx5_async0
  1 318           32      5999492      2957288           16 mlx5_comp0
  2 341            3      6051305      3016419           17 mlx5_comp1
  3 342            6      5751046      2978013           18 mlx5_comp2
  4 343            3      5943584      2988221           19 mlx5_comp3
  5 344           49      5933039      3035846           20 mlx5_comp4
  6 345            5      6159127      3039559           21 mlx5_comp5
  7 346            6      6166027      3018046           22 mlx5_comp6
  8 347            3      6135452      2994789           23 mlx5_comp7
total            530     48139072     24028181
