idx irq        fired       rxpkts       txpkts         cpus name
  0 327          146            0            0         0-31 mlx5_async0
  1 328            4      1474827       754716           32 mlx5_comp0
  2 539           15      1475446       752186           33 mlx5_comp1
  3 540           11      1511882       751251           34 mlx5_comp2
  4 541           72      1452891       762654           35 mlx5_comp3
  5 542            5      1598135       753403           36 mlx5_comp4
  6 543           27      1513095       760687           37 mlx5_comp5
  7 544           16      1548739       739452           38 mlx5_comp6
  8 545           38      1512839       751849           39 mlx5_comp7
total            334     12087854      6026198
