idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15084            0            0         0-31 mlx5_async0
  1 328       304801      6037661      2916918           32 mlx5_comp0
  2 529       304134      6325112      2949116           33 mlx5_comp1
  3 530       302966      6083137      2936232           34 mlx5_comp2
  4 531       299898      6233649      3006519           35 mlx5_comp3
  5 532       307018      6085511      3042308           36 mlx5_comp4
  6 533       308786      5723214      3028518           37 mlx5_comp5
  7 534       303685      5691830      3066017           38 mlx5_comp6
  8 535       301171      5881313      3085842           39 mlx5_comp7
total        2447543     48061427     24031470
