idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      4821845      6155363           32 mlx5_comp0
  2 539            0      9567721      3191146           33 mlx5_comp1
  3 540            0      8003523      3860789           34 mlx5_comp2
  4 541          107     11907122      2057141           35 mlx5_comp3
  5 542            7      6712294      3190160           36 mlx5_comp4
  6 543           19      8277972      2946437           37 mlx5_comp5
  7 544            0      5597184      6519814           38 mlx5_comp6
  8 545           10      9541995      4284685           39 mlx5_comp7
total            271     64429656     32205535
