idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           49      1581460       764695           32 mlx5_comp0
  2 539           16      1444301       753221           33 mlx5_comp1
  3 540           15      1511563       754494           34 mlx5_comp2
  4 541           19      1518103       753355           35 mlx5_comp3
  5 542           10      1528239       739536           36 mlx5_comp4
  6 543           17      1482699       759917           37 mlx5_comp5
  7 544            7      1462583       749050           38 mlx5_comp6
  8 545           72      1541128       746224           39 mlx5_comp7
total            333     12070076      6020492
