idx irq        fired       rxpkts       txpkts         cpus name
  0 327          201            0            0         0-31 mlx5_async0
  1 328          994      3143433      1485699           32 mlx5_comp0
  2 539          869      2771581      1502646           33 mlx5_comp1
  3 540          906      3009536      1488678           34 mlx5_comp2
  4 541          419      3066559      1487841           35 mlx5_comp3
  5 542          880      2981426      1505594           36 mlx5_comp4
  6 543          728      2923676      1519169           37 mlx5_comp5
  7 544          901      3207506      1514725           38 mlx5_comp6
  8 545          788      2990564      1521667           39 mlx5_comp7
total           6686     24094281     12026019
