idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15962            0            0         0-31 mlx5_async0
  1 328       307979      6078097      3002661           32 mlx5_comp0
  2 539       301784      6226063      3023966           33 mlx5_comp1
  3 540       330724      6032215      2992893           34 mlx5_comp2
  4 541       314568      5787916      2980824           35 mlx5_comp3
  5 542       298551      5863428      2996359           36 mlx5_comp4
  6 543       303804      6215802      3013864           37 mlx5_comp5
  7 544       301386      5962247      3006322           38 mlx5_comp6
  8 545       316728      5953532      3013939           39 mlx5_comp7
total        2491486     48119300     24030828
