idx irq        fired       rxpkts       txpkts         cpus name
  0 327        12129            0            0         0-31 mlx5_async0
  1 328       298086      6455003      3402807           32 mlx5_comp0
  2 529       294276      6406861      3496843           33 mlx5_comp1
  3 530       291937      6526152      3740327           34 mlx5_comp2
  4 531       296379      7108251      3489184           35 mlx5_comp3
  5 532       288231      7141606      3279400           36 mlx5_comp4
  6 533       290641      7222119      3202712           37 mlx5_comp5
  7 534       259281      7110411      3635368           38 mlx5_comp6
  8 535       299369      6976225      3228212           39 mlx5_comp7
total        2330329     54946628     27474853
