idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           16      7950920      3812434           32 mlx5_comp0
  2 539           13      7675810      3901404           33 mlx5_comp1
  3 540           15      7549408      3788072           34 mlx5_comp2
  4 541           96      6801355      3663211           35 mlx5_comp3
  5 542           27      7508965      3788637           36 mlx5_comp4
  6 543           34      7720065      3793461           37 mlx5_comp5
  7 544           21      7227715      3680582           38 mlx5_comp6
  8 545           34      7632526      3602501           39 mlx5_comp7
total            385     60066764     30030302
