idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           45      9721435      4862449           32 mlx5_comp0
  2 539           28      9364549      4581608           33 mlx5_comp1
  3 540           21      9540892      4770589           34 mlx5_comp2
  4 541           19      9056508      4642056           35 mlx5_comp3
  5 542            5      9409659      4725146           36 mlx5_comp4
  6 543           29      9164251      4613701           37 mlx5_comp5
  7 544           14      9725042      4880230           38 mlx5_comp6
  8 545           65      9220933      4529289           39 mlx5_comp7
total            357     75203269     37605068
