idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            0      4160127      2142776           32 mlx5_comp0
  2 539            9      4366437      2233182           33 mlx5_comp1
  3 540            4      4663441      2329283           34 mlx5_comp2
  4 541           81      4727539      2181120           35 mlx5_comp3
  5 542           15      4469671      2360080           36 mlx5_comp4
  6 543           34      4286052      2334598           37 mlx5_comp5
  7 544           17      4735335      2365113           38 mlx5_comp6
  8 545           25      4659920      2076725           39 mlx5_comp7
total            315     36068522     18022877
