idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      3168019      1544857           32 mlx5_comp0
  2 539            7      2947132      1491457           33 mlx5_comp1
  3 540            8      2995329      1510578           34 mlx5_comp2
  4 541           91      3026691      1502204           35 mlx5_comp3
  5 542            2      3029346      1497923           36 mlx5_comp4
  6 543           43      2907329      1482204           37 mlx5_comp5
  7 544            6      3013687      1490565           38 mlx5_comp6
  8 545           10      2998420      1506542           39 mlx5_comp7
total            295     24085953     12026330
