idx irq        fired       rxpkts       txpkts         cpus name
  0 327          138            0            0         0-31 mlx5_async0
  1 328            9      7727011      3659576           32 mlx5_comp0
  2 539           18      7807914      3814879           33 mlx5_comp1
  3 540           34      7198786      3771264           34 mlx5_comp2
  4 541           75      7210035      3737205           35 mlx5_comp3
  5 542           27      7962889      3718288           36 mlx5_comp4
  6 543           59      7369343      3851565           37 mlx5_comp5
  7 544           18      7158604      3702097           38 mlx5_comp6
  8 545           51      7627988      3772518           39 mlx5_comp7
total            429     60062570     30027392
