idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50822            0            0         0-31 mlx5_async0
  1 328       594604      1519051       763494           32 mlx5_comp0
  2 539       573526      1528627       770305           33 mlx5_comp1
  3 540       596734      1474373       763980           34 mlx5_comp2
  4 541       578769      1533403       762970           35 mlx5_comp3
  5 542       538988      1513424       717704           36 mlx5_comp4
  6 543       582314      1498320       761435           37 mlx5_comp5
  7 544       605659      1471458       726406           38 mlx5_comp6
  8 545       564202      1581709       762668           39 mlx5_comp7
total        4685618     12120365      6028962
