idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          336      1496232       759019           32 mlx5_comp0
  2 539          372      1434071       739785           33 mlx5_comp1
  3 540          342      1595100       785838           34 mlx5_comp2
  4 541          346      1569211       792202           35 mlx5_comp3
  5 542          366      1532760       721019           36 mlx5_comp4
  6 543          392      1539296       767108           37 mlx5_comp5
  7 544          372      1497641       721218           38 mlx5_comp6
  8 545          351      1440095       734475           39 mlx5_comp7
total           3034     12104406      6020664
