idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      3043592      1487150           32 mlx5_comp0
  2 539            0      2993670      1498028           33 mlx5_comp1
  3 540            0      2976928      1517407           34 mlx5_comp2
  4 541            0      2996719      1453189           35 mlx5_comp3
  5 542            0      2911127      1629854           36 mlx5_comp4
  6 543            0      3260189      1485170           37 mlx5_comp5
  7 544            0      2987350      1499015           38 mlx5_comp6
  8 545            0      2910794      1453839           39 mlx5_comp7
total            145     24080369     12023652
