idx irq        fired       rxpkts       txpkts         cpus name
  0 327          187            0            0         0-31 mlx5_async0
  1 328          731      6014367      3080505           32 mlx5_comp0
  2 539          709      5775435      3011880           33 mlx5_comp1
  3 540          678      6144323      3088046           34 mlx5_comp2
  4 541          399      6251946      2759677           35 mlx5_comp3
  5 542          668      6235117      3054055           36 mlx5_comp4
  6 543          545      5942231      3072139           37 mlx5_comp5
  7 544          670      6275973      2980569           38 mlx5_comp6
  8 545          645      5450092      2984700           39 mlx5_comp7
total           5232     48089484     24031571
