idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9268613      4729974           32 mlx5_comp0
  2 539            0      9169287      4469352           33 mlx5_comp1
  3 540            0      9454693      4616141           34 mlx5_comp2
  4 541            0      9256172      4461994           35 mlx5_comp3
  5 542            0      9286917      4625490           36 mlx5_comp4
  6 543            0      8924095      4627312           37 mlx5_comp5
  7 544            0      8939389      4586548           38 mlx5_comp6
  8 545            0      9212099      4644318           39 mlx5_comp7
total            127     73511265     36761129
