idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10654            0            0         0-31 mlx5_async0
  1 328       302989      6596528      3459778           32 mlx5_comp0
  2 539       274033      7147087      3560294           33 mlx5_comp1
  3 540       258076      6979225      3475654           34 mlx5_comp2
  4 541       297072      6636599      3480833           35 mlx5_comp3
  5 542       298799      6966830      3298886           36 mlx5_comp4
  6 543       279562      7494803      3792847           37 mlx5_comp5
  7 544       306063      6920441      3458204           38 mlx5_comp6
  8 545       285534      6954022      3317067           39 mlx5_comp7
total        2312782     55695535     27843563
