idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          334      4420158      2245458           32 mlx5_comp0
  2 539          336      4511143      2258183           33 mlx5_comp1
  3 540          349      4614555      2283768           34 mlx5_comp2
  4 541          317      4486689      2269160           35 mlx5_comp3
  5 542          328      4544730      2237543           36 mlx5_comp4
  6 543          318      4473033      2307057           37 mlx5_comp5
  7 544          345      4493570      2155033           38 mlx5_comp6
  8 545          316      4515821      2265890           39 mlx5_comp7
total           2795     36059699     18022092
