idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           29      6060923      2939832           32 mlx5_comp0
  2 539            8      5879966      2893139           33 mlx5_comp1
  3 540            8      6146354      2939387           34 mlx5_comp2
  4 541            9      6074600      3086065           35 mlx5_comp3
  5 542            6      6072156      3072261           36 mlx5_comp4
  6 543            1      5790175      3031606           37 mlx5_comp5
  7 544            5      5883765      3034674           38 mlx5_comp6
  8 545           42      6170144      3034503           39 mlx5_comp7
total            236     48078083     24031467
