idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1551014       715316           32 mlx5_comp0
  2 539            0      1516436       759525           33 mlx5_comp1
  3 540            0      1438987       750534           34 mlx5_comp2
  4 541            0      1497866       712514           35 mlx5_comp3
  5 542            0      1526098       770094           36 mlx5_comp4
  6 543            0      1428599       749602           37 mlx5_comp5
  7 544            0      1508448       754597           38 mlx5_comp6
  8 545            0      1634722       814615           39 mlx5_comp7
total            127     12102170      6026797
