idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1506814       753140           32 mlx5_comp0
  2 539            0      1511672       752380           33 mlx5_comp1
  3 540            0      1510964       733289           34 mlx5_comp2
  4 541            0      1564599       749933           35 mlx5_comp3
  5 542            0      1548924       754212           36 mlx5_comp4
  6 543            0      1471834       726926           37 mlx5_comp5
  7 544            0      1459783       780341           38 mlx5_comp6
  8 545            0      1500037       770402           39 mlx5_comp7
total            127     12074627      6020623
