idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            4      5898100      3087484           32 mlx5_comp0
  2 539           12      6030806      2983945           33 mlx5_comp1
  3 540            4      6286752      3034681           34 mlx5_comp2
  4 541           84      6083123      3000068           35 mlx5_comp3
  5 542           15      5586236      3009584           36 mlx5_comp4
  6 543           35      5900004      2952909           37 mlx5_comp5
  7 544           14      6328881      2980671           38 mlx5_comp6
  8 545           25      5987559      2990776           39 mlx5_comp7
total            323     48101461     24040118
