idx irq        fired       rxpkts       txpkts         cpus name
  0 327        13784            0            0         0-31 mlx5_async0
  1 328       289976      5988420      3195209           32 mlx5_comp0
  2 539       301542      5759610      2925872           33 mlx5_comp1
  3 540       296821      5808974      3096525           34 mlx5_comp2
  4 541       294257      6029393      2974771           35 mlx5_comp3
  5 542       294311      6492428      2908152           36 mlx5_comp4
  6 543       294643      5826082      2929321           37 mlx5_comp5
  7 544       303044      5914666      3000333           38 mlx5_comp6
  8 545       288817      6236669      2995462           39 mlx5_comp7
total        2377195     48056242     24025645
