idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29852            0            0         0-31 mlx5_async0
  1 328       380933      2855152      1470794           32 mlx5_comp0
  2 539       395931      2902154      1463261           33 mlx5_comp1
  3 540       390793      3106375      1471537           34 mlx5_comp2
  4 541       394347      2853445      1489813           35 mlx5_comp3
  5 542       388514      3075759      1525558           36 mlx5_comp4
  6 543       394963      3203875      1523602           37 mlx5_comp5
  7 544       387336      3153958      1540578           38 mlx5_comp6
  8 545       382999      2955120      1540781           39 mlx5_comp7
total        3145668     24105838     12025924
