idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      9138976      4524803           32 mlx5_comp0
  2 539            0      9091182      4753225           33 mlx5_comp1
  3 540            0      9166729      4545776           34 mlx5_comp2
  4 541            0      9500166      4676545           35 mlx5_comp3
  5 542            0      9353233      4545513           36 mlx5_comp4
  6 543            0      9088710      4582306           37 mlx5_comp5
  7 544            0      9050290      4568076           38 mlx5_comp6
  8 545            0      9639778      4820453           39 mlx5_comp7
total            145     74029064     37016697
