idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            8      8896323      4513379           32 mlx5_comp0
  2 539            8      9275892      4712209           33 mlx5_comp1
  3 540           11      8894838      4444330           34 mlx5_comp2
  4 541           86      9420502      4642435           35 mlx5_comp3
  5 542           17      9144904      4638433           36 mlx5_comp4
  6 543           43      8885625      4446900           37 mlx5_comp5
  7 544           15      9027238      4446753           38 mlx5_comp6
  8 545           27      9281051      4572430           39 mlx5_comp7
total            342     72826373     36416869
