idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            8      4640357      2280251           32 mlx5_comp0
  2 539           43      4552683      2268922           33 mlx5_comp1
  3 540           18      4464914      2252855           34 mlx5_comp2
  4 541            5      4462255      2230441           35 mlx5_comp3
  5 542           13      4462255      2228946           36 mlx5_comp4
  6 543           13      4832982      2358415           37 mlx5_comp5
  7 544           10      4388609      2214719           38 mlx5_comp6
  8 545           23      4268925      2190507           39 mlx5_comp7
total            262     36072980     18025056
