idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50788            0            0         0-31 mlx5_async0
  1 328       588605      1491861       755030           32 mlx5_comp0
  2 539       573572      1514388       756328           33 mlx5_comp1
  3 540       604565      1483879       748987           34 mlx5_comp2
  4 541       565984      1560781       758040           35 mlx5_comp3
  5 542       582097      1491049       749964           36 mlx5_comp4
  6 543       596706      1555287       755176           37 mlx5_comp5
  7 544       585394      1452849       750203           38 mlx5_comp6
  8 545       549861      1535551       748044           39 mlx5_comp7
total        4697572     12085645      6021772
