idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      6126627      3000085           32 mlx5_comp0
  2 539            9      6354173      3031889           33 mlx5_comp1
  3 540            4      6018634      2991333           34 mlx5_comp2
  4 541           92      5802852      3038223           35 mlx5_comp3
  5 542            8      5726964      2987963           36 mlx5_comp4
  6 543           32      5939277      2976644           37 mlx5_comp5
  7 544            6      6115430      2983017           38 mlx5_comp6
  8 545            9      6005827      3018413           39 mlx5_comp7
total            288     48089784     24027567
