idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           23      8252774      4848928           32 mlx5_comp0
  2 539           30      5004165      3218314           33 mlx5_comp1
  3 540           16     13200783      1526929           34 mlx5_comp2
  4 541            3      8786238      4630624           35 mlx5_comp3
  5 542           16      9826280      4915801           36 mlx5_comp4
  6 543            3      9631557      4821358           37 mlx5_comp5
  7 544           16      8754309      6603603           38 mlx5_comp6
  8 545           22      6429992      4377973           39 mlx5_comp7
total            258     69886098     34943530
