idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      1427867       740139           32 mlx5_comp0
  2 539            0      1644382       755484           33 mlx5_comp1
  3 540            0      1431834       739270           34 mlx5_comp2
  4 541           66      1530088       760379           35 mlx5_comp3
  5 542            2      1437023       758717           36 mlx5_comp4
  6 543           16      1501654       746056           37 mlx5_comp5
  7 544            8      1552081       766820           38 mlx5_comp6
  8 545           13      1601922       760380           39 mlx5_comp7
total            233     12126851      6027245
