idx irq        fired       rxpkts       txpkts         cpus name
  0 327          132            0            0         0-31 mlx5_async0
  1 328           44      6340366      3170050           32 mlx5_comp0
  2 539           20      5976889      2964939           33 mlx5_comp1
  3 540           10      5931329      2988441           34 mlx5_comp2
  4 541           28      5870863      3062123           35 mlx5_comp3
  5 542            4      5876478      2900413           36 mlx5_comp4
  6 543           11      5803725      2934949           37 mlx5_comp5
  7 544            1      6140184      3068948           38 mlx5_comp6
  8 545           48      6121629      2936184           39 mlx5_comp7
total            298     48061463     24026047
