idx irq        fired       rxpkts       txpkts         cpus name
  0 327          158            0            0         0-31 mlx5_async0
  1 328          299      8918021      4386004           32 mlx5_comp0
  2 539          367      8822992      4422174           33 mlx5_comp1
  3 540          323      9075173      4424654           34 mlx5_comp2
  4 541          294      8832722      4533999           35 mlx5_comp3
  5 542          346      8845855      4419736           36 mlx5_comp4
  6 543          375      8769817      4408660           37 mlx5_comp5
  7 544          320      9178788      4456064           38 mlx5_comp6
  8 545          347      8842532      4589939           39 mlx5_comp7
total           2829     71285900     35641230
