idx irq        fired       rxpkts       txpkts         cpus name
  0 327          199            0            0         0-31 mlx5_async0
  1 328          615      2862962      1505389           32 mlx5_comp0
  2 539          738      2959865      1506099           33 mlx5_comp1
  3 540          809      3042972      1508496           34 mlx5_comp2
  4 541          772      3014764      1510310           35 mlx5_comp3
  5 542          933      2868098      1494731           36 mlx5_comp4
  6 543          779      3214639      1507155           37 mlx5_comp5
  7 544          867      3036464      1494624           38 mlx5_comp6
  8 545          564      3071928      1494929           39 mlx5_comp7
total           6276     24071692     12021733
