idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9985425      4994297           32 mlx5_comp0
  2 539            0      9455044      4769444           33 mlx5_comp1
  3 540            0      9246181      4424598           34 mlx5_comp2
  4 541            0      9538515      4728120           35 mlx5_comp3
  5 542            0      9325786      4749663           36 mlx5_comp4
  6 543            0      9500353      4622908           37 mlx5_comp5
  7 544            0      8851191      4661399           38 mlx5_comp6
  8 545            0      9593046      4799190           39 mlx5_comp7
total            127     75495541     37749619
