idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      5864636      3077862           32 mlx5_comp0
  2 539           13      5747664      3017470           33 mlx5_comp1
  3 540           15      6528137      3016002           34 mlx5_comp2
  4 541          103      6033923      2988891           35 mlx5_comp3
  5 542            8      5910920      3006182           36 mlx5_comp4
  6 543           56      5794996      2981437           37 mlx5_comp5
  7 544           14      6155695      2967874           38 mlx5_comp6
  8 545           18      6027369      2967719           39 mlx5_comp7
total            359     48063340     24023437
