idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      3047761      1518399           32 mlx5_comp0
  2 539            0      3080242      1473974           33 mlx5_comp1
  3 540            0      2954331      1494496           34 mlx5_comp2
  4 541            0      2987668      1447559           35 mlx5_comp3
  5 542            0      3008955      1537239           36 mlx5_comp4
  6 543            0      3107229      1501438           37 mlx5_comp5
  7 544            0      2903639      1494858           38 mlx5_comp6
  8 545            0      2993898      1552292           39 mlx5_comp7
total            127     24083723     12020255
