idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24565            0            0         0-31 mlx5_async0
  1 328       345430      4595856      2259810           32 mlx5_comp0
  2 539       339074      4306255      2271568           33 mlx5_comp1
  3 540       372594      4474090      2250113           34 mlx5_comp2
  4 541       365010      4527189      2270767           35 mlx5_comp3
  5 542       364515      4377587      2254603           36 mlx5_comp4
  6 543       374911      4731604      2241381           37 mlx5_comp5
  7 544       351876      4367801      2237412           38 mlx5_comp6
  8 545       347177      4726995      2247843           39 mlx5_comp7
total        2885152     36107377     18033497
