idx irq        fired       rxpkts       txpkts         cpus name
  0 327          182            0            0         0-31 mlx5_async0
  1 328          512      6261291      3008771           32 mlx5_comp0
  2 539          592      5861550      2970727           33 mlx5_comp1
  3 540          614      6171718      2976998           34 mlx5_comp2
  4 541          586      6244330      3015261           35 mlx5_comp3
  5 542          724      5857905      3029862           36 mlx5_comp4
  6 543          612      6091166      3038681           37 mlx5_comp5
  7 544          624      5562139      3015713           38 mlx5_comp6
  8 545          468      6030872      2971112           39 mlx5_comp7
total           4914     48080971     24027125
