idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15146            0            0         0-31 mlx5_async0
  1 328       303341      5976812      3031386           32 mlx5_comp0
  2 539       305464      5554086      3039255           33 mlx5_comp1
  3 540       308811      6142769      3035368           34 mlx5_comp2
  4 541       306059      6052707      2987182           35 mlx5_comp3
  5 542       305535      6022255      2965099           36 mlx5_comp4
  6 543       299414      6110507      3013927           37 mlx5_comp5
  7 544       305425      6020142      2997279           38 mlx5_comp6
  8 545       305770      6209009      2956227           39 mlx5_comp7
total        2454965     48088287     24025723
